Ean,ImageSize,ImageSourceUrl,EanUrl,FullEanUrl,IpfsHash,IpfsUrl
9780385543781,s,https://covers.openlibrary.org/b/id/8779557-S.jpg,9780385543781_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780385543781_s.jpg,QmRvtr5M4hNt7qW1u4GBtyvK1u3RysWebcTVgGrA6F13cY,https://ipfs.infura.io/ipfs/QmRvtr5M4hNt7qW1u4GBtyvK1u3RysWebcTVgGrA6F13cY
9780385543781,m,https://covers.openlibrary.org/b/id/8779557-M.jpg,9780385543781_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780385543781_m.jpg,QmXJ5aGVQGY3pDQsdFNXoqBiLQXy1PBsygJhmUYyD5rvKU,https://ipfs.infura.io/ipfs/QmXJ5aGVQGY3pDQsdFNXoqBiLQXy1PBsygJhmUYyD5rvKU
9780385543781,l,https://covers.openlibrary.org/b/id/8779557-L.jpg,9780385543781_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780385543781_l.jpg,QmWDRSaEjn7VPpiqeEWKfBke5sDUZH7pHwhiQaJNsHmBSJ,https://ipfs.infura.io/ipfs/QmWDRSaEjn7VPpiqeEWKfBke5sDUZH7pHwhiQaJNsHmBSJ
9780399161940,s,https://covers.openlibrary.org/b/id/7586324-S.jpg,9780399161940_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780399161940_s.jpg,QmcrQp9JLfSoYexcmPtAQ3NNfs6Ymx2Q8Mx4A4CdKnaxGB,https://ipfs.infura.io/ipfs/QmcrQp9JLfSoYexcmPtAQ3NNfs6Ymx2Q8Mx4A4CdKnaxGB
9780399161940,m,https://covers.openlibrary.org/b/id/7586324-M.jpg,9780399161940_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780399161940_m.jpg,QmX3EAS3wghpuxEAWAKDaoibNWhHZLKg4bSqKa5a6cDcNi,https://ipfs.infura.io/ipfs/QmX3EAS3wghpuxEAWAKDaoibNWhHZLKg4bSqKa5a6cDcNi
9780399161940,l,https://covers.openlibrary.org/b/id/7586324-L.jpg,9780399161940_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780399161940_l.jpg,QmUZShUjuJ8qPoDvoqDySFmDJcwJxebPeNn7rCPRGSaPVh,https://ipfs.infura.io/ipfs/QmUZShUjuJ8qPoDvoqDySFmDJcwJxebPeNn7rCPRGSaPVh
9780316486637,s,https://covers.openlibrary.org/b/id/9010207-S.jpg,9780316486637_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780316486637_s.jpg,Qmd9CeUYEf3mH41vNSXvmL32X4MCDDBuHVfUGGEFQ6QXff,https://ipfs.infura.io/ipfs/Qmd9CeUYEf3mH41vNSXvmL32X4MCDDBuHVfUGGEFQ6QXff
9780316486637,m,https://covers.openlibrary.org/b/id/9010207-M.jpg,9780316486637_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780316486637_m.jpg,Qmaz4t3RXhiAbEYTd6iXqjCuxnKpEPrzt9czL1mu1QbuD6,https://ipfs.infura.io/ipfs/Qmaz4t3RXhiAbEYTd6iXqjCuxnKpEPrzt9czL1mu1QbuD6
9780316486637,l,https://covers.openlibrary.org/b/id/9010207-L.jpg,9780316486637_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780316486637_l.jpg,QmV94KRmXav6KNVESmsDimvbYJLgkk8bTYxj8pBQ8vFULn,https://ipfs.infura.io/ipfs/QmV94KRmXav6KNVESmsDimvbYJLgkk8bTYxj8pBQ8vFULn
9780440419518,s,https://covers.openlibrary.org/b/id/282724-S.jpg,9780440419518_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780440419518_s.jpg,QmeZyFz6feKrfDDAZKbhp6Tay7QdgmUYUGEbVp8Yt6r57s,https://ipfs.infura.io/ipfs/QmeZyFz6feKrfDDAZKbhp6Tay7QdgmUYUGEbVp8Yt6r57s
9780440419518,m,https://covers.openlibrary.org/b/id/282724-M.jpg,9780440419518_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780440419518_m.jpg,QmZiWZnVwR5A3oX18jnzFmQoN79Ga2Q8Y1ueh8CGrgnjsk,https://ipfs.infura.io/ipfs/QmZiWZnVwR5A3oX18jnzFmQoN79Ga2Q8Y1ueh8CGrgnjsk
9780440419518,l,https://covers.openlibrary.org/b/id/282724-L.jpg,9780440419518_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780440419518_l.jpg,QmUWpbTrQEnfyJH3dGTbt3GBrYiV2AbYfAvTNMt1zKoj22,https://ipfs.infura.io/ipfs/QmUWpbTrQEnfyJH3dGTbt3GBrYiV2AbYfAvTNMt1zKoj22
9780425284704,s,https://covers.openlibrary.org/b/id/8794498-S.jpg,9780425284704_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780425284704_s.jpg,Qmf8JEjY1Ez4pKpA98vwKc1i8UeJZ3tPL9mMjyAjsq9nJ9,https://ipfs.infura.io/ipfs/Qmf8JEjY1Ez4pKpA98vwKc1i8UeJZ3tPL9mMjyAjsq9nJ9
9780425284704,m,https://covers.openlibrary.org/b/id/8794498-M.jpg,9780425284704_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780425284704_m.jpg,QmPszvXWM3Qq7gs2LibSi65jF4EhViA3w4rpLoHQVZk9V8,https://ipfs.infura.io/ipfs/QmPszvXWM3Qq7gs2LibSi65jF4EhViA3w4rpLoHQVZk9V8
9780425284704,l,https://covers.openlibrary.org/b/id/8794498-L.jpg,9780425284704_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780425284704_l.jpg,QmfDrGY1ggvofj6hgVmJfw5eCeUZ9ekvdttad34iK4YEfY,https://ipfs.infura.io/ipfs/QmfDrGY1ggvofj6hgVmJfw5eCeUZ9ekvdttad34iK4YEfY
9780399179440,s,https://covers.openlibrary.org/b/id/9154346-S.jpg,9780399179440_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780399179440_s.jpg,QmbcXp6kWJwbmwXYpo1ENFjyB2exvKy97C73NYEUShxxm2,https://ipfs.infura.io/ipfs/QmbcXp6kWJwbmwXYpo1ENFjyB2exvKy97C73NYEUShxxm2
9780399179440,m,https://covers.openlibrary.org/b/id/9154346-M.jpg,9780399179440_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780399179440_m.jpg,QmUeY6mqRRUxsc29ixuaNji9GwggnVEV2biepL6z8G8wvB,https://ipfs.infura.io/ipfs/QmUeY6mqRRUxsc29ixuaNji9GwggnVEV2biepL6z8G8wvB
9780399179440,l,https://covers.openlibrary.org/b/id/9154346-L.jpg,9780399179440_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780399179440_l.jpg,QmaKwqFqXejj9zWaEY9UGSnxSdUssGGMrhcXJnhJUFLeq1,https://ipfs.infura.io/ipfs/QmaKwqFqXejj9zWaEY9UGSnxSdUssGGMrhcXJnhJUFLeq1
9780142408766,s,https://covers.openlibrary.org/b/id/2325048-S.jpg,9780142408766_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780142408766_s.jpg,Qme69DsiteVSDnvsYGqQDFQsSzGLcMWBURsDeuHz6kGrhp,https://ipfs.infura.io/ipfs/Qme69DsiteVSDnvsYGqQDFQsSzGLcMWBURsDeuHz6kGrhp
9780142408766,m,https://covers.openlibrary.org/b/id/2325048-M.jpg,9780142408766_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780142408766_m.jpg,QmX3sjPVBjZY6RwaRxc99emP6ipybHKx74hcvjfcHRBBBZ,https://ipfs.infura.io/ipfs/QmX3sjPVBjZY6RwaRxc99emP6ipybHKx74hcvjfcHRBBBZ
9780142408766,l,https://covers.openlibrary.org/b/id/2325048-L.jpg,9780142408766_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780142408766_l.jpg,QmYrQUqLRVTtQzqEuMFcd3eyz5zJLhpBxDJFhu1bnqugHc,https://ipfs.infura.io/ipfs/QmYrQUqLRVTtQzqEuMFcd3eyz5zJLhpBxDJFhu1bnqugHc
9780446310789,s,https://covers.openlibrary.org/b/id/8411109-S.jpg,9780446310789_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780446310789_s.jpg,QmaAuY6wXVA2HCpPrw5rqGDeCR98daBSMMf9DNc42aDpB7,https://ipfs.infura.io/ipfs/QmaAuY6wXVA2HCpPrw5rqGDeCR98daBSMMf9DNc42aDpB7
9780446310789,m,https://covers.openlibrary.org/b/id/8411109-M.jpg,9780446310789_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780446310789_m.jpg,Qmay94x7puw6orwVmLxF99Ho4QqALh6HLaRHVLYatWjcTZ,https://ipfs.infura.io/ipfs/Qmay94x7puw6orwVmLxF99Ho4QqALh6HLaRHVLYatWjcTZ
9780446310789,l,https://covers.openlibrary.org/b/id/8411109-L.jpg,9780446310789_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780446310789_l.jpg,QmNXTVpMo6mVDGHeYEqL1TdGHXpE4XqL5v2kbKiHXpXMvd,https://ipfs.infura.io/ipfs/QmNXTVpMo6mVDGHeYEqL1TdGHXpE4XqL5v2kbKiHXpXMvd
9780345535528,s,https://covers.openlibrary.org/b/id/7464532-S.jpg,9780345535528_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780345535528_s.jpg,QmbuD8kNKEaMiDkjTwks5ahhh7y19quG1hp46nn9mdfFw6,https://ipfs.infura.io/ipfs/QmbuD8kNKEaMiDkjTwks5ahhh7y19quG1hp46nn9mdfFw6
9780345535528,m,https://covers.openlibrary.org/b/id/7464532-M.jpg,9780345535528_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780345535528_m.jpg,QmfW314DB5NsGu2e49TFLbUKA4i8GQLvy2PvCrXnxFAFDH,https://ipfs.infura.io/ipfs/QmfW314DB5NsGu2e49TFLbUKA4i8GQLvy2PvCrXnxFAFDH
9780345535528,l,https://covers.openlibrary.org/b/id/7464532-L.jpg,9780345535528_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780345535528_l.jpg,QmPCMUf6XzMak7ffeT9TzPwjVM9UoSRGhZfAjHTtt9zAQJ,https://ipfs.infura.io/ipfs/QmPCMUf6XzMak7ffeT9TzPwjVM9UoSRGhZfAjHTtt9zAQJ
9780062820150,s,https://covers.openlibrary.org/b/id/8315364-S.jpg,9780062820150_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062820150_s.jpg,QmY5NitWvSYJFjxMScJwXjPQpimZc9rv3ykagbTVUCuP5d,https://ipfs.infura.io/ipfs/QmY5NitWvSYJFjxMScJwXjPQpimZc9rv3ykagbTVUCuP5d
9780062820150,m,https://covers.openlibrary.org/b/id/8315364-M.jpg,9780062820150_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062820150_m.jpg,QmVWf6rvdbQhZtXCT1RsYGz6JkEAd7r1pCHgigkFiTkBeJ,https://ipfs.infura.io/ipfs/QmVWf6rvdbQhZtXCT1RsYGz6JkEAd7r1pCHgigkFiTkBeJ
9780062820150,l,https://covers.openlibrary.org/b/id/8315364-L.jpg,9780062820150_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062820150_l.jpg,QmUeuN3MCEKD5Aci84X83RsZEmMq1fd7DkGQDsgArr8eMd,https://ipfs.infura.io/ipfs/QmUeuN3MCEKD5Aci84X83RsZEmMq1fd7DkGQDsgArr8eMd
9780062498533,s,https://covers.openlibrary.org/b/id/8047722-S.jpg,9780062498533_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062498533_s.jpg,QmWF4q1hBMrajV5d2FzYzxN9HKW8MNj2ybng9XJi7Zrsdm,https://ipfs.infura.io/ipfs/QmWF4q1hBMrajV5d2FzYzxN9HKW8MNj2ybng9XJi7Zrsdm
9780062498533,m,https://covers.openlibrary.org/b/id/8047722-M.jpg,9780062498533_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062498533_m.jpg,QmdDhyeiJgykagGNkTfoSKuQkFHXeURCcfJwFV9otFv4KR,https://ipfs.infura.io/ipfs/QmdDhyeiJgykagGNkTfoSKuQkFHXeURCcfJwFV9otFv4KR
9780062498533,l,https://covers.openlibrary.org/b/id/8047722-L.jpg,9780062498533_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062498533_l.jpg,QmSDwxbo6MWmrjzwRxhzAiDMiQKFGrcBazSisEKdmosJBy,https://ipfs.infura.io/ipfs/QmSDwxbo6MWmrjzwRxhzAiDMiQKFGrcBazSisEKdmosJBy
9780062457714,s,https://covers.openlibrary.org/b/id/7907459-S.jpg,9780062457714_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062457714_s.jpg,QmVRjsMRyo4MMGoXkFZKisFnEkCB4iqD8t35amYPN8ERdd,https://ipfs.infura.io/ipfs/QmVRjsMRyo4MMGoXkFZKisFnEkCB4iqD8t35amYPN8ERdd
9780062457714,m,https://covers.openlibrary.org/b/id/7907459-M.jpg,9780062457714_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062457714_m.jpg,QmV1AqF9Cf6ScCgSWxtQbk3DZ7NmM2PKLEdsfw8ftzLpF2,https://ipfs.infura.io/ipfs/QmV1AqF9Cf6ScCgSWxtQbk3DZ7NmM2PKLEdsfw8ftzLpF2
9780062457714,l,https://covers.openlibrary.org/b/id/7907459-L.jpg,9780062457714_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062457714_l.jpg,QmZE1hMUhPr6Sqvy5eSYNcJmFWmpvbPc9955TTX7sF7GrP,https://ipfs.infura.io/ipfs/QmZE1hMUhPr6Sqvy5eSYNcJmFWmpvbPc9955TTX7sF7GrP
9780399255373,s,https://covers.openlibrary.org/b/id/7346107-S.jpg,9780399255373_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780399255373_s.jpg,QmYgnjWVeU7CAs4BeaPvPjXS4bH8pUAqGunEazaJmr3d3t,https://ipfs.infura.io/ipfs/QmYgnjWVeU7CAs4BeaPvPjXS4bH8pUAqGunEazaJmr3d3t
9780399255373,m,https://covers.openlibrary.org/b/id/7346107-M.jpg,9780399255373_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780399255373_m.jpg,Qme9m73Vv9yqXqciHPTBFMx8ERiyPiEL4n3nGf4tx6Bpqv,https://ipfs.infura.io/ipfs/Qme9m73Vv9yqXqciHPTBFMx8ERiyPiEL4n3nGf4tx6Bpqv
9780399255373,l,https://covers.openlibrary.org/b/id/7346107-L.jpg,9780399255373_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780399255373_l.jpg,QmTRm27eM1grMcP9V39w92rvdg4sFa4sFEAEyotzqkxVF2,https://ipfs.infura.io/ipfs/QmTRm27eM1grMcP9V39w92rvdg4sFa4sFEAEyotzqkxVF2
9780316547659,s,https://covers.openlibrary.org/b/id/8570985-S.jpg,9780316547659_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780316547659_s.jpg,QmciGUf9CXmT8WVcUmuZPNf3fFi1PD1QAHJQCVWuj2jTEZ,https://ipfs.infura.io/ipfs/QmciGUf9CXmT8WVcUmuZPNf3fFi1PD1QAHJQCVWuj2jTEZ
9780316547659,m,https://covers.openlibrary.org/b/id/8570985-M.jpg,9780316547659_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780316547659_m.jpg,QmZWQL8Dnn2dwfpEogM2Za9gNvaXB21YPEiiT9C2RhBR8x,https://ipfs.infura.io/ipfs/QmZWQL8Dnn2dwfpEogM2Za9gNvaXB21YPEiiT9C2RhBR8x
9780316547659,l,https://covers.openlibrary.org/b/id/8570985-L.jpg,9780316547659_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780316547659_l.jpg,QmSk5rew7L1jUeuoFHqXpJjH8GmfCe2LBn9wcYbymL8H2p,https://ipfs.infura.io/ipfs/QmSk5rew7L1jUeuoFHqXpJjH8GmfCe2LBn9wcYbymL8H2p
9780062662590,s,https://covers.openlibrary.org/b/id/8463552-S.jpg,9780062662590_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062662590_s.jpg,QmUhKcBNqUNgxRgkVCABa14iPFMczaPhcPcR35isK58qVj,https://ipfs.infura.io/ipfs/QmUhKcBNqUNgxRgkVCABa14iPFMczaPhcPcR35isK58qVj
9780062662590,m,https://covers.openlibrary.org/b/id/8463552-M.jpg,9780062662590_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062662590_m.jpg,QmXv1Br82Bev9mZ925VELP2GK936SpzaZUKW932yXn3uLb,https://ipfs.infura.io/ipfs/QmXv1Br82Bev9mZ925VELP2GK936SpzaZUKW932yXn3uLb
9780062662590,l,https://covers.openlibrary.org/b/id/8463552-L.jpg,9780062662590_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062662590_l.jpg,QmXv1Br82Bev9mZ925VELP2GK936SpzaZUKW932yXn3uLb,https://ipfs.infura.io/ipfs/QmXv1Br82Bev9mZ925VELP2GK936SpzaZUKW932yXn3uLb
9780061992278,s,https://covers.openlibrary.org/b/id/8788401-S.jpg,9780061992278_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780061992278_s.jpg,QmY2u1sVEsZVVUD6YDGPVBsekKsnj1MWKQLyzqMMtzjAg4,https://ipfs.infura.io/ipfs/QmY2u1sVEsZVVUD6YDGPVBsekKsnj1MWKQLyzqMMtzjAg4
9780061992278,m,https://covers.openlibrary.org/b/id/8788401-M.jpg,9780061992278_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780061992278_m.jpg,QmVAcqnGhYRUry1NwTQ2RDjnfJFqAS1xdsAQWPhj38KFjg,https://ipfs.infura.io/ipfs/QmVAcqnGhYRUry1NwTQ2RDjnfJFqAS1xdsAQWPhj38KFjg
9780061992278,l,https://covers.openlibrary.org/b/id/8788401-L.jpg,9780061992278_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780061992278_l.jpg,QmTQS6SXtwgLKjhGKxoyQsHH2Erihu5kfApDUuQe55JVZv,https://ipfs.infura.io/ipfs/QmTQS6SXtwgLKjhGKxoyQsHH2Erihu5kfApDUuQe55JVZv
9780393242140,s,https://covers.openlibrary.org/b/id/8753724-S.jpg,9780393242140_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780393242140_s.jpg,QmShdEkFYoEJoJE9doJcsQ35cfXZgX3PBYray6438xj69i,https://ipfs.infura.io/ipfs/QmShdEkFYoEJoJE9doJcsQ35cfXZgX3PBYray6438xj69i
9780393242140,m,https://covers.openlibrary.org/b/id/8753724-M.jpg,9780393242140_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780393242140_m.jpg,QmcxeVHdFSy6PYXM2NoniqSBkUPjiorZEjMnJEpXXG4p4N,https://ipfs.infura.io/ipfs/QmcxeVHdFSy6PYXM2NoniqSBkUPjiorZEjMnJEpXXG4p4N
9780393242140,l,https://covers.openlibrary.org/b/id/8753724-L.jpg,9780393242140_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780393242140_l.jpg,QmTfzyKeLneqNjLrGQn7ewgUb4esVbvZCQg1YgwH7vxgMn,https://ipfs.infura.io/ipfs/QmTfzyKeLneqNjLrGQn7ewgUb4esVbvZCQg1YgwH7vxgMn
9780142410370,s,https://covers.openlibrary.org/b/id/8745182-S.jpg,9780142410370_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780142410370_s.jpg,QmNbd1BLkptMdwjqaq8NzDKLz55AEtmVMgNGDp6eh3zUeu,https://ipfs.infura.io/ipfs/QmNbd1BLkptMdwjqaq8NzDKLz55AEtmVMgNGDp6eh3zUeu
9780142410370,m,https://covers.openlibrary.org/b/id/8745182-M.jpg,9780142410370_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780142410370_m.jpg,QmW9pr8N1iVUYjDupLSzyddSfhTppiCtS942tHs3VbKo3f,https://ipfs.infura.io/ipfs/QmW9pr8N1iVUYjDupLSzyddSfhTppiCtS942tHs3VbKo3f
9780142410370,l,https://covers.openlibrary.org/b/id/8745182-L.jpg,9780142410370_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780142410370_l.jpg,QmSJ68qiSZr2ChpoUAAn2F27hzD6eJnMzLq27gxgypDmTw,https://ipfs.infura.io/ipfs/QmSJ68qiSZr2ChpoUAAn2F27hzD6eJnMzLq27gxgypDmTw
9780385534635,s,https://covers.openlibrary.org/b/id/8750523-S.jpg,9780385534635_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780385534635_s.jpg,QmPS1k9hjgC4bDqnufvbj5fyMZtnfvYrSAr1JXLTrRGULi,https://ipfs.infura.io/ipfs/QmPS1k9hjgC4bDqnufvbj5fyMZtnfvYrSAr1JXLTrRGULi
9780385534635,m,https://covers.openlibrary.org/b/id/8750523-M.jpg,9780385534635_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780385534635_m.jpg,QmaZGqykxzmdiPFzR9dqbgHdYCPpzPCgyaWmJoEzRRMWdu,https://ipfs.infura.io/ipfs/QmaZGqykxzmdiPFzR9dqbgHdYCPpzPCgyaWmJoEzRRMWdu
9780385534635,l,https://covers.openlibrary.org/b/id/8750523-L.jpg,9780385534635_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780385534635_l.jpg,Qmf8izBxy1MCRxdA7QjpDM6FLPfzvTKwkgF7QJYuAaWdia,https://ipfs.infura.io/ipfs/Qmf8izBxy1MCRxdA7QjpDM6FLPfzvTKwkgF7QJYuAaWdia
9780316055086,s,https://covers.openlibrary.org/b/id/8747763-S.jpg,9780316055086_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780316055086_s.jpg,QmeewtJxV1MLSf7VRqunoNNjFphVeQnm32t8E5yUs44cMt,https://ipfs.infura.io/ipfs/QmeewtJxV1MLSf7VRqunoNNjFphVeQnm32t8E5yUs44cMt
9780316055086,m,https://covers.openlibrary.org/b/id/8747763-M.jpg,9780316055086_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780316055086_m.jpg,QmWDuQRZq5HcNW3oHwG4T93RrV8ytGuP2qhuXhhmq3NjV1,https://ipfs.infura.io/ipfs/QmWDuQRZq5HcNW3oHwG4T93RrV8ytGuP2qhuXhhmq3NjV1
9780316055086,l,https://covers.openlibrary.org/b/id/8747763-L.jpg,9780316055086_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780316055086_l.jpg,QmNnFf7zBeoGPsPhjSdQ3SrvCWoW1GBXBDvezXTpcMntta,https://ipfs.infura.io/ipfs/QmNnFf7zBeoGPsPhjSdQ3SrvCWoW1GBXBDvezXTpcMntta
9780143127741,s,https://covers.openlibrary.org/b/id/8315367-S.jpg,9780143127741_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780143127741_s.jpg,QmZqxSMKhsGSGF4bH1XbFnxkc1KpCLqfdtYMkPcyu3BtXB,https://ipfs.infura.io/ipfs/QmZqxSMKhsGSGF4bH1XbFnxkc1KpCLqfdtYMkPcyu3BtXB
9780143127741,m,https://covers.openlibrary.org/b/id/8315367-M.jpg,9780143127741_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780143127741_m.jpg,QmVP17xeGSCKr1opQBBpBKvM5E3YWBgDrozs2dZgRPUR42,https://ipfs.infura.io/ipfs/QmVP17xeGSCKr1opQBBpBKvM5E3YWBgDrozs2dZgRPUR42
9780143127741,l,https://covers.openlibrary.org/b/id/8315367-L.jpg,9780143127741_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780143127741_l.jpg,QmUo4am1HLqH5Wxz6M1yqk7vy87GFYQYV7t9i6tEmjTP4r,https://ipfs.infura.io/ipfs/QmUo4am1HLqH5Wxz6M1yqk7vy87GFYQYV7t9i6tEmjTP4r
9780062937483,s,https://covers.openlibrary.org/b/id/8791548-S.jpg,9780062937483_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062937483_s.jpg,QmdB3Ghf3Zm6bCaYwvLhie5gLVDtwJ6hX6zwSsfzfKvRPM,https://ipfs.infura.io/ipfs/QmdB3Ghf3Zm6bCaYwvLhie5gLVDtwJ6hX6zwSsfzfKvRPM
9780062937483,m,https://covers.openlibrary.org/b/id/8791548-M.jpg,9780062937483_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062937483_m.jpg,QmYe7HRjEXDd7hD6bAojvPHWM5xtMLrJvSJauTbtgoE8d6,https://ipfs.infura.io/ipfs/QmYe7HRjEXDd7hD6bAojvPHWM5xtMLrJvSJauTbtgoE8d6
9780062937483,l,https://covers.openlibrary.org/b/id/8791548-L.jpg,9780062937483_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780062937483_l.jpg,QmTf2vJR2MbFvsN6Ban9mka4UkHVMSgnC2ujT5Cz145wuW,https://ipfs.infura.io/ipfs/QmTf2vJR2MbFvsN6Ban9mka4UkHVMSgnC2ujT5Cz145wuW
9780316528504,s,https://covers.openlibrary.org/b/id/8747845-S.jpg,9780316528504_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780316528504_s.jpg,QmP5qAwd1ZLVwfLLCvnvSG4triKZMv4tmX8xP87QxjJmCR,https://ipfs.infura.io/ipfs/QmP5qAwd1ZLVwfLLCvnvSG4triKZMv4tmX8xP87QxjJmCR
9780316528504,m,https://covers.openlibrary.org/b/id/8747845-M.jpg,9780316528504_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780316528504_m.jpg,QmStLMrUeaojznkmPitAcmdvGk1WjH47CrjvJUE5E1oPto,https://ipfs.infura.io/ipfs/QmStLMrUeaojznkmPitAcmdvGk1WjH47CrjvJUE5E1oPto
9780316528504,l,https://covers.openlibrary.org/b/id/8747845-L.jpg,9780316528504_l.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780316528504_l.jpg,QmY1eb6XELovsHRkPrknceJKvRQGAxY8KHbGBaXuP6Qicm,https://ipfs.infura.io/ipfs/QmY1eb6XELovsHRkPrknceJKvRQGAxY8KHbGBaXuP6Qicm
9780440412670,s,https://covers.openlibrary.org/b/id/6833056-S.jpg,9780440412670_s.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780440412670_s.jpg,QmUyd3GeUg2XsyBgipCvgzsXBBvLtUkgSKzBnM5VHFTX1E,https://ipfs.infura.io/ipfs/QmUyd3GeUg2XsyBgipCvgzsXBBvLtUkgSKzBnM5VHFTX1E
9780440412670,m,https://covers.openlibrary.org/b/id/6833056-M.jpg,9780440412670_m.jpg,C:\Users\davew\Downloads\TopRankBooks_Fixed\covers\9780440412670_m.jpg,QmW5PC3Jw7HJHcA8BqhQz6pn7DyGvsbCFSss5i9tVA17QK,https://ipfs.infura.io/ipfs/QmW5PC3Jw7HJHcA8BqhQz6pn7DyGvsbCFSss5i9tVA17QK
