9780064405171|As Salamanca Tree Hiddle travels cross-country with her eccentric grandparents, she tells the story of Phoebe Winterbottom, who received mysterious messages, who met a "potential lunatic", and whose mother disappeared. Beneath Phoebe's story is Salamanca's own story--that of a 13-year-old girl whose only wish is to be reunited with her missing mother. Abridged with music on one cassette.
9780399589829|<P><b>#1 <i>NEW YORK TIMES </i>BESTSELLER &bull; Pulitzer Prize&ndash;winning author Jon Meacham helps us understand the present moment in American politics and life by looking back at critical times in our history when hope overcame division and fear.</b><br><br><b>NAMED ONE OF THE BEST BOOKS OF THE YEAR BY NPR &bull; <i>The Christian Science Monitor </i>&bull; <i>Southern Living</i></b><br><br> Our current climate of partisan fury is not new, and in <i>The Soul of America</i> Meacham shows us how what Abraham Lincoln called the &ldquo;better angels of our nature&rdquo; have repeatedly won the day. Painting surprising portraits of Lincoln and other presidents, including Ulysses S. Grant, Theodore Roosevelt, Woodrow Wilson, Franklin D. Roosevelt, Harry S. Truman, Dwight Eisenhower, and Lyndon B. Johnson, and illuminating the courage of such influential citizen activists as Martin Luther King, Jr., early suffragettes Alice Paul and Carrie Chapman Catt, civil rights pioneers Rosa Parks and John Lewis, First Lady Eleanor Roosevelt, and Army-McCarthy hearings lawyer Joseph N. Welch, Meacham brings vividly to life turning points in American history. He writes about the Civil War, Reconstruction, and the birth of the Lost Cause; the backlash against immigrants in the First World War and the resurgence of the Ku Klux Klan in the 1920s; the fight for women&rsquo;s rights; the demagoguery of Huey Long and Father Coughlin and the isolationist work of America First in the years before World War II; the anti-Communist witch-hunts led by Senator Joseph McCarthy; and Lyndon Johnson&rsquo;s crusade against Jim Crow. Each of these dramatic hours in our national life have been shaped by the contest to lead the country to look forward rather than back, to assert hope over fear&mdash;a struggle that continues even now.<br><br>While the American story has not always&mdash;or even often&mdash;been heroic, we have been sustained by a belief in progress even in the gloomiest of times. In this inspiring book, Meacham reassures us,&#160;&ldquo;The good news is that we have come through such darkness before&rdquo;&mdash;as, time and again, Lincoln&rsquo;s better angels have found a way to prevail.<br><b><br>Praise for <i>The Soul of America</i></b><br><br> &ldquo;Brilliant, fascinating, timely . . . With compelling narratives of past eras of strife and disenchantment, Meacham offers wisdom for our own time.&rdquo;<b>&mdash;Walter Isaacson</b><br><br> &ldquo;Gripping and inspiring, <i>The Soul of America</i> is Jon Meacham&rsquo;s declaration of his faith in America.&rdquo;<b>&mdash;<i>Newsday</i></b><br><br>&ldquo;Meacham gives readers a long-term perspective on American history and a reason to believe the soul of America is ultimately one of kindness and caring, not rancor and paranoia.&rdquo;<b>&mdash;<i>USA Today</i></b>
9780140384512|This is an extraordinarily moving novel not easily forgotten. Set in Mississippi at the height of the Depression, it is the story of one family's struggle to maintain their integrity, pride, and independence. It is a story of physical survival, but more important, it is a story of the survival of the human spirit. 6 cassettes.
9780448455853|Ted Geisel loved to doodle from the time he was a kid. He had an offbeat, fun-loving personality. He often threw dinner parties where guests wore outrageous hats! And he donned quirky hats when thinking up ideas for books- like his classic The Cat in the Hat. This biography, with black-and-white illustrations throughout, brings an amazingly gifted author/illustrator to life.
9780525576051|<b>BUSTLE'S MOST WANTED<br>"Like&#160;<i>Cards Against Humanity</i>&#160;with a feminist twist" [<i>Cosmopolitan</i>], this game lets you say what you really think--just don't get Trumped!&#160;<br><br>"Part comedy, part strategy, part conversation starter, and all in good, feminist fun."&#160;--<i><b>Bustle</b></i><br></b><br>You can never have enough feminists on your side when it comes to fighting the patriarchy. In the game of <i>Nasty Woman</i>, you take turns drawing cards, following the prompts, and strategizing your next move to collect as many Nasty Woman Cards as possible--including&#160;Beyonce, Michelle Obama, Gloria Steinem, and Ruth Bader Ginsburg.&#160;Shout out saucy answers to any Statement Cards to win more Nasty Woman cards. Draw the You&rsquo;re Trumped Card, and <i>you&rsquo;re out of the game, loser</i>&mdash;unless you can trade in a Nasty Woman Card to save you. The last player standing after all other players have been eliminated&#160;wins the game--and is&#160;the nastiest feminist of them all.<br><br><b>Fun for ages 12 and up and 3 to 9 players // This game includes&#58;</b><br>-20 Nasty Woman Cards<br>-55 fill-in-the-blank Statement Cards<br>-25 Action Cards (including Girl Gang, Attack of the Mansplainer, and Visionary Cards)<br>-10 You&rsquo;re Trumped Cards<br>-Instructions with Nasty Woman Bios and Feminist Field Notes<br><br><b>Celebrate your favorite feminists // Featured Nasty Women include&#58;</b><br>Susan B. Anthony<br>Beyonce<br>Hillary Clinton<br>Angela Davis<br>Kathleen Hanna<br>Ruth Bader Ginsburg<br>Yuri Kochiyama<br>Winona LaDuke<br>Queen Lili'uokalani<br>Audre Lorde<br>Janet Mock<br>Michelle Obama<br>Rosa Parks<br>Sally Ride<br>Sylvia Rivera<br>Gloria Steinem<br>Maxine Waters<br>Ida B. Wells<br>Serena Williams<br>Oprah Winfrey<br><br><b>Learn along the way // The <b>Feminist Field Notes give d</b>efinitions and context for terms and phrases like&#58;<br></b>The Bechdel Test&#160;<br>Catcalling<br>Double Standard<br>Feminist&#160;<br>Gender Pay Gap<br>Internalized Misogyny<br>Intersectionality<br>Lack of Female Representation<br>Male Gaze<br>Mansplainer<br>Men's Rights Activist<br>Paid Maternity Leave<br>Patriarchy<br>Pink Tax<br>Pussy Hat<br>Toxic Masculinity&#160;<br>Victim Blaming&#160;<br>Womanism
9780446612791|<P><b>The Women's Murder Club returns for another thrilling crime investigation. Will their skills be enough to take down a brutal madman?</b><br><br>A brutal madman sprays bullets into a crowd of children leaving a San Francisco church. Miraculously-or was it intentionally-only one person dies. Then an elderly black woman is hung. Police homicide inspector Lindsay Boxer senses a connection and together with medical examiner Claire, assistant D. A. Jill, and Chronicle reporter Cindy, finds a link that sends a chill through the entire nation. This killer's motives are unspeakable.<br><br>In this "inventive" installment of the Women's Murder Club, James Patterson proves once again why he is the #1 master of the murder mystery ( <i>Sunday Times</i>).
9780307386588| <br><i>The Bluest Eye,</i> published in 1970, is the first novel written by Toni Morrison, winner of the 1993 Nobel Prize in Literature.<br><br>It is the story of eleven-year-old Pecola Breedlove&#151;a black girl in an America whose love for its blond, blue-eyed children can devastate all others&#151;who prays for her eyes to turn blue&#58; so that she will be beautiful, so that people will look at her, so that her world will be different. This is the story of the nightmare at the heart of her yearning and the tragedy of its fulfillment.<br>
9780394800202|Many kinds of dogs in a variety of fun-filled activities. "The canine cartoons make an elementary text funny and coherent and still one of the best around."--School Library Journal. Full-color illustrations.
9780316273718|<P><b>Now a Netflix original series!</b><br><br> <b>The world is at war and the prophesied savior is nowhere to be found. The Witcher, Geralt of Rivia, races to find her &#151; but time is short, and an army is on his heels in the fourth book of the NYT bestselling series that inspired the blockbuster video games. </b><br><br>The world has fallen into war. Ciri, the child of prophecy, has vanished. Hunted by friends and foes alike, she has taken on the guise of a petty bandit and lives free for the first time in her life.<br><br> But the net around her is closing. Geralt, the Witcher, has assembled a group of allies including Dandelion, Milva, Regis, and Cahir, to rescue her. Both sides of the war have sent brutal mercenaries to hunt her down. Her crimes have made her famous.<br><br> There is only one place left to run. The tower of the swallow is waiting...<br><br> <b>Andrzej Sapkowski, winner of the World Fantasy Lifetime Achievement award, started an international phenomenon with his Witcher series&#58; </b><br><br> <b>Witcher novels</b><br><br> <i>Blood of Elves <br>The Time of Contempt<br>Baptism of Fire </i><br> <i>The Tower of Swallows</i><br> <i>Lady of the Lake</i><br> <i>Season of Storms</i><p> <b>Witcher collections</b><br> <i>The Last Wish</i><br> <i>Sword of Destiny</i><br><br> <i>The Malady and Other Stories&#58; An Andrzej Sapkowski Sampler</i> (e-only)<br><br>Translated from original Polish by David French
9780307960382|Everyone's favorite snowman with a magic hat, a button nose, and eyes made out of coal comes to life on Christmas every year. Based on the beloved 1969 television special, this Little Golden Book retells the whole magical story of <i>Frosty the Snowman</i> for boys and girls 2&ndash;5!
