EAN|DESCRIPTION|
9780385543781|<P><b>#1 <i>NEW YORK TIMES</i> BESTSELLER<br><br>WINNER OF THE BOOKER PRIZE<br><br><i>The Testaments</i> is a modern masterpiece, a powerful novel that can be read on its own or as a companion to Margaret Atwood&rsquo;s classic, <i>The Handmaid&rsquo;s Tale</i>.</b><br><br>More than fifteen years after the events of <i>The Handmaid's Tale,</i> the theocratic regime of the Republic of Gilead maintains its grip on power, but there are signs it is beginning to rot from within. At this crucial moment, the lives of three radically different women converge, with potentially explosive results.<br> &#160;<br>Two have grown up as part of the first generation to come of age in the new order. The testimonies of these two young women are joined by a third&#58; Aunt Lydia.&#160; Her complex past and uncertain future unfold in surprising and pivotal ways.<br> &#160;<br> With <i>The Testaments,</i>&#160;Margaret Atwood opens up the innermost workings of Gilead, as each woman is forced to come to terms with who she is, and how far she will go for what she believes.
9780399161940|<P><b>&ldquo;Not gonna lie, this is probably the coolest journal you&rsquo;ll ever see. . . .&#160;<i>Wreck This Journal</i>&#160;is here to inspire you.&rdquo;&#160;&mdash;<i>Buzzfeed</i><br><br>The internationally bestselling phenomenon with more than 10 million copies sold&#151;and an excellent holiday gift!</b>&#160;Paint, poke, create, destroy, and wreck&mdash;to create a journal as unique as you are&#160;<br><br>For anyone who's ever had trouble starting, keeping, or finishing a journal or sketchbook comes this expanded edition of&#160;<i>Wreck This Journal,</i>&#160;a subversive illustrated book that challenges readers to muster up their best mistake- and mess-making abilities to fill the pages of the book&#151;or destroy them.<br><br>Through a series of creative and quirky prompts, acclaimed guerilla artist Keri Smith encourages journalers to engage in destructive acts&#151;poking holes through pages, adding photos and defacing them, painting pages with coffee, coloring outside the lines, and more&#151;in order to experience the true creative process. With Smith's unique sensibility, readers are introduced to a new way of art- and journal-making, discovering novel ways to escape the fear of the blank page and fully engage in the creative process.<br><br>To create is to destroy. Happy wrecking!</p>
9780316486637|<P><b>In this instant <i>New York Times</i> bestselling account of violence and espionage, Pulitzer Prize-winning investigative reporter Ronan Farrow exposes serial abusers and a cabal of powerful interests hell-bent on covering up the truth, at any cost.</b><br><br>In 2017, a routine network television investigation led Ronan Farrow to a story only whispered about&#58; one of Hollywood's most powerful producers was a predator, protected by fear, wealth, and a conspiracy of silence. As Farrow drew closer to the truth, shadowy operatives, from high-priced lawyers to elite war-hardened spies, mounted a secret campaign of intimidation, threatening his career, following his every move, and weaponizing an account of abuse in his own family.<br><br>All the while, Farrow and his producer faced a degree of resistance they could not explain &#151; until now. And a trail of clues revealed corruption and cover-ups from Hollywood to Washington and beyond.<br><br>This is the untold story of the exotic tactics of surveillance and intimidation deployed by wealthy and connected men to threaten journalists, evade accountability, and silence victims of abuse. And it's the story of the women who risked everything to expose the truth and spark a global movement.<br><br>Both a spy thriller and a meticulous work of investigative journalism, <i>Catch and Kill</i> breaks devastating new stories about the rampant abuse of power and sheds far-reaching light on investigations that shook our culture.<br><br>INDIE BOUND #1 BESTSELLER<br>USA TODAY BESTSELLER<br>WALL STREET JOURNAL BESTSELLER
9780440419518|<P><b><i><b><i><b><i>HIS DARK MATERIALS</i>&#160;</b></i></b></i><b><b>IS NOW AN HBO ORIGINAL SERIES STARRING DAFNE KEEN, RUTH WILSON, JAMES McAVOY, AND LIN-MANUEL MIRANDA!</b></b><br><i><br>The Golden Compass</i>,&#160;<i>The Subtle Knife</i>, and&#160;<i>The Amber Spyglass</i> are available together in a collectible His Dark Materials boxed set perfect for any fan or newcomer to this modern fantasy classic series that has graced the&#160;<i>New York Times</i>,&#160;<i>Wall Street Journal</i>,&#160;<i>San Francisco Chronicle</i>,&#160;<i>Book Sense</i>, and <i>Publishers Weekly</i>&#160;bestseller lists.</b><br><br>These thrilling adventures tell the story of Lyra and Will&mdash;two ordinary children on a perilous journey through shimmering haunted otherworlds. They will meet witches and armored bears, fallen angels and soul-eating specters. And in the end, the fate of both the living&mdash;and the dead&mdash;will rely on them.<br><br>Phillip Pullman&rsquo;s spellbinding His Dark Materials trilogy has captivated readers for over twenty years and won acclaim at every turn. It will have you questioning everything you know about your world and wondering what really lies just out of reach.<br><br><b>Honors and Praise for His Dark Materials&#58;<br>An <i>Entertainment </i>Weekly All-Time Greatest Novel</b><br><b>A <i>Newsweek</i> Top 100 Book of All Time</b><br><br>"Arguably the best juvenile fantasy novel of the past twenty years." &mdash;<i>The Washington Post </i><br> &#160;<br> "Very grand indeed." &mdash;<i>The New York Times</i><br><br> &ldquo;Pullman is quite possibly a genius.&rdquo; &mdash;<i>Newsweek </i><br><br><br> <b>Don't miss Philip Pullman's epic new trilogy set in the world of His Dark Materials!</b><br><b>** THE BOOK OF DUST **</b><br><b><i>La Belle Sauvage</i></b><br><b><i>The Secret Commonwealth</i></b>
9780425284704|<P><b><b>THE BLOCKBUSTER HIT&mdash;Over two million copies sold! A <i>New York Times</i>,&#160;<i>USA Today,</i>&#160;<i>Wall Street Journal,</i>&#160;and&#160;<i>Publishers Weekly&#160;</i>Bestseller<br><br></b>&ldquo;Poignant, engrossing.&rdquo;&mdash;<i>People </i>&bull; &ldquo;Lisa Wingate takes an almost unthinkable chapter in our nation&rsquo;s history and weaves a tale of enduring power.&rdquo;&mdash;Paula McLain</b> <br><b><br>Memphis, 1939.&#160;</b>Twelve-year-old Rill Foss and her four younger siblings live a magical life aboard their family&rsquo;s Mississippi River shantyboat. But when their father must rush their mother to the hospital one stormy night, Rill is left in charge&mdash;until strangers arrive in force. Wrenched from all that is familiar and thrown into a Tennessee Children&rsquo;s Home Society orphanage, the Foss children are assured that they will soon be returned to their parents&mdash;but they quickly realize the dark truth. At the mercy of the facility&rsquo;s cruel director, Rill fights to keep her sisters and brother together in a world of danger and uncertainty.<br><br><b> Aiken, South Carolina, present day.</b> Born into wealth and privilege, Avery Stafford seems to have it all&#58; a successful career as a federal prosecutor, a handsome fianc&eacute;, and a lavish wedding on the horizon. But when Avery returns home to help her father weather a health crisis,&#160;a chance encounter leaves her with uncomfortable questions and compels her to take a journey through her family&rsquo;s long-hidden history, on a path that will ultimately lead either to devastation or to redemption.<br><br> Based on one of America&rsquo;s most notorious real-life scandals&mdash;in which Georgia Tann, director of a Memphis-based adoption organization, kidnapped and sold poor children to wealthy families all over the country&mdash;Lisa Wingate&rsquo;s riveting, wrenching, and ultimately uplifting tale reminds us how, even though the paths we take can lead to many places, the heart never forgets where we belong.<br><br><b><i>Publishers Weekly&rsquo;s</i>&#160;#3 Longest-Running Bestseller of 2017&#160;</b>&bull;<b>&#160;Winner of the Southern Book Prize&#160;</b>&bull;<b>&#160;If All Arkansas Read the Same Book Selection</b><br><br><b>This edition includes a new essay by the author about shantyboat life.</b>
9780399179440|<P><b><i>NEW YORK TIMES </i>BESTSELLER &bull; A young woman is caught up in a dangerous double life on behalf of her country during World War II in Danielle Steel&rsquo;s thrilling new novel.</b><br> &#160;<br> At eighteen, Alexandra Wickham is presented to King George V and Queen Mary in an exquisite white lace and satin dress her mother has ordered from Paris. With her delicate blond looks, she is a stunning beauty who seems destined for a privileged life. But fate, a world war, and her own quietly rebellious personality lead her down a different path.<br><br> By 1939, Europe is on fire and England is at war. From her home in idyllic Hampshire, Alex makes her way to London as a volunteer in the First Aid Nursing Yeomanry. But she has skills that draw the attention of another branch of the service. Fluent in French and German, she would make the perfect secret agent.<br><br> Within a year, Alex is shocking her family in trousers and bright red lipstick. They must never know about the work she does&mdash;no one can know, not even the pilot she falls in love with. While her country and those dearest to her pay the terrible price of war, Alex learns the art of espionage, leading to life-and-death missions behind enemy lines and a long career as a spy in exotic places and historic times.<br><br> <i>Spy</i> follows Alex&rsquo;s extraordinary adventures in World War II and afterward in India, Pakistan, Morocco, Hong Kong, Moscow, and Washington, D.C., when her husband, Richard, enters the foreign service and both become witnesses to a rapidly changing world from post-war to Cold War. She lives life on the edge, with a secret she must always keep hidden.
9780062654199|<p><strong>NEW YORK TIMES &#38; USA TODAY BESTSELLER</strong></br></p><p><strong>#1 GLOBE AND MAIL HISTORICAL FICTION BESTSELLER</strong></p><p><strong>One of NPR's Best Books of the Year!</strong></p><p><strong>One of Bookbub's Biggest Historical Fiction Books of the Year!</strong></p><p><strong>Reese Witherspoon Book Club Pick!</strong></p><p><strong>The 2017&#160;Girly Book Club Book of the Year!</strong></p><p><strong><strong>A&#160;Summer Book Pick from Good Housekeeping, Parade, Library Journal, Goodreads, Liz and Lisa, and BookBub</strong></strong></p><p><strong><strong>In an enthralling new historical novel from national bestselling author Kate Quinn, two women&#8212;a female spy recruited to the real-life Alice Network in France during World War I and an unconventional American socialite searching for her cousin in 1947&#8212;are brought together in a mesmerizing story of courage and redemption. </strong></strong></p><p><em>1947.</em> In the chaotic aftermath of World War II, American college girl Charlie St. Clair is pregnant, unmarried, and on the verge of being thrown out of her very proper family. She's also nursing a desperate hope that her beloved cousin Rose, who disappeared in Nazi-occupied France during the war, might still be alive. So when Charlie's parents banish her to Europe to have her "little problem" taken care of, Charlie breaks free and heads to London, determined to find out what happened to the cousin she loves like a sister.</p><p><em>1915</em>. A year into the Great War, Eve Gardiner burns to join the fight against the Germans and unexpectedly gets her chance when she's recruited to work as a spy. Sent into enemy-occupied France, she's trained by the mesmerizing Lili, the "Queen of Spies", who manages a vast network of secret agents right under the enemy's nose. </p><p>Thirty years later, haunted by the betrayal that ultimately tore apart the Alice Network, Eve spends her days drunk and secluded in her crumbling London house. Until a young American barges in uttering a name Eve hasn't heard in decades, and launches them both on a mission to find the truth...no matter where it leads.</p><p><strong>&#8220;Both funny and heartbreaking, this epic journey of two courageous women is an unforgettable tale of little-known wartime glory and sacrifice. Quinn knocks it out of the park with this spectacular book!&#8221;&#8212;Stephanie Dray, New York Times bestselling author of <em>America's First Daughter</em></strong></p><p>Featuring an exclusive excerpt from Kate Quinn's next incredible historical novel, THE HUNTRESS<strong><em></br></em></strong></p>
9780142408766|Little Women is the heartwarming story of the March family that has thrilled generations of readers. It is the story of four sisters--Jo, Meg, Amy and Beth-- and of the courage, humor and ingenuity they display to survive poverty and the absence of their father during the Civil War.
9780446310789|Regarded as a masterpiece of American literature, this timeless story of growing up in the South became an instant bestseller when first published in 1960 and later was made into a classic film.
9780345535528|<P><b><b>Perfect for fans of HBO&rsquo;s&#160;<i>Game of Thrones</i>&mdash;a boxed set featuring&#160;the first five novels!</b><br><br></b>An immersive entertainment experience unlike any other, A Song of Ice and Fire has earned George R. R. Martin&mdash;dubbed &ldquo;the American Tolkien&rdquo; by <i>Time</i> magazine&mdash;international acclaim and millions of loyal readers. Now here is the entire monumental cycle&#58;<br> &#160;<br> <b>A GAME OF THRONES</b><br> <b>A CLASH OF KINGS</b><br> <b>A STORM OF SWORDS</b><br> <b>A FEAST FOR CROWS</b><br> <b>A DANCE WITH DRAGONS</b><br> &#160;<br> <b>&ldquo;One of the best series in the history of fantasy.&rdquo;&mdash;<i>Los Angeles Times</i></b><br> <b>&#160;</b><br> Winter is coming. Such is the stern motto of House Stark, the northernmost of the fiefdoms that owe allegiance to King Robert Baratheon in far-off King&rsquo;s Landing. There Eddard Stark of Winterfell rules in Robert&rsquo;s name. There his family dwells in peace and comfort&#58; his proud wife, Catelyn; his sons Robb, Brandon, and Rickon; his daughters Sansa and Arya; and his bastard son, Jon Snow. Far to the north, behind the towering Wall, lie savage Wildings and worse&mdash;unnatural things relegated to myth during the centuries-long summer, but proving all too real and all too deadly in the turning of the season.<br> &#160;<br> Yet a more immediate threat lurks to the south, where Jon Arryn, the Hand of the King, has died under mysterious circumstances. Now Robert is riding north to Winterfell, bringing his queen, the lovely but cold Cersei, his son, the cruel, vainglorious Prince Joffrey, and the queen&rsquo;s brothers Jaime and Tyrion of the powerful and wealthy House Lannister&mdash;the first a swordsman without equal, the second a dwarf whose stunted stature belies a brilliant mind. All are heading for Winterfell and a fateful encounter that will change the course of kingdoms.<br> &#160;<br> Meanwhile, across the Narrow Sea, Prince Viserys, heir of the fallen House Targaryen, which once ruled all of Westeros, schemes to reclaim the throne with an army of barbarian Dothraki&mdash;whose loyalty he will purchase in the only coin left to him&#58; his beautiful yet innocent sister, Daenerys.<br> <b>&#160;</b><br> <b>&ldquo;Long live George Martin . . . a literary dervish, enthralled by complicated characters and vivid language, and bursting with the wild vision of the very best tale tellers.&rdquo;<i>&mdash;The New York Times</i></b>
